"","RECORDING_SESSION_LABEL","sentence","word_complex","preview","condition","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_ID","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X"
"7641","46wbn",76,"HC","TP","HC_TP",4,"1","1",273.9
"7741","46wbn",77,"HC","TP","HC_TP",5,"1","1",372.3
"7841","46wbn",78,"HC","TP","HC_TP",4,"1","1",282.6
"7941","46wbn",79,"HC","TP","HC_TP",4,"2","1",252.5
"8041","46wbn",80,"HC","TP","HC_TP",6,"1","1",320.9
"8161","46wbn",81,"HC","JL","HC_JL",5,"2","1",394.1
"8243","46wbn",82,"HC","JL","HC_JL",6,"2","1",343.6
"8341","46wbn",83,"HC","JL","HC_JL",7,"1","1",463.7
"8441","46wbn",84,"HC","JL","HC_JL",4,"2","1",276
"8541","46wbn",85,"HC","JL","HC_JL",5,"2","1",357
"8640","46wbn",86,"HC","JL","HC_JL",7,"1","1",469.6
"8741","46wbn",87,"HC","JL","HC_JL",5,"1","1",363.5
"8840","46wbn",88,"HC","JL","HC_JL",6,"2","1",421.7
"8941","46wbn",89,"HC","JL","HC_JL",5,"1","1",339.3
"9041","46wbn",90,"HC","JL","HC_JL",6,"2","1",394.6
"9161","46wbn",91,"HC","JL","HC_JL",8,"1","1",461.8
"9243","46wbn",92,"HC","JL","HC_JL",4,"2","1",322.5
"9341","46wbn",93,"HC","JL","HC_JL",7,"1","1",432.7
"9441","46wbn",94,"HC","JL","HC_JL",9,"2","1",434.6
"9541","46wbn",95,"HC","JL","HC_JL",4,"1","1",253.7
"9641","46wbn",96,"HC","JL","HC_JL",6,"1","1",439.4
"9741","46wbn",97,"HC","JH","HC_JH",5,"2","1",355.5
"9841","46wbn",98,"HC","JH","HC_JH",5,"1","1",338.9
"9941","46wbn",99,"HC","JH","HC_JH",4,"2","1",305.2
"10041","46wbn",100,"HC","JH","HC_JH",5,"2","1",291.3
"10160","46wbn",101,"HC","JH","HC_JH",5,"2","1",301.1
"10243","46wbn",102,"HC","JH","HC_JH",4,"1","1",236.8
"10341","46wbn",103,"HC","JH","HC_JH",6,"1","1",459.3
"10441","46wbn",104,"HC","JH","HC_JH",7,"2","1",453.6
"10541","46wbn",105,"HC","JH","HC_JH",3,"1","1",216.7
"10641","46wbn",106,"HC","JH","HC_JH",5,"1","1",306.5
"10741","46wbn",107,"HC","JH","HC_JH",5,"2","1",381.9
"10841","46wbn",108,"HC","JH","HC_JH",5,"2","1",324.5
"10941","46wbn",109,"HC","JH","HC_JH",7,"2","1",486.4
"11041","46wbn",110,"HC","JH","HC_JH",6,"1","1",427
"11162","46wbn",111,"HC","JH","HC_JH",6,"1","1",392.5
"11243","46wbn",112,"HC","JH","HC_JH",5,"1","1",306.7
"11341","46wbn",113,"LC","ID","LC_ID",3,"1","1",239.7
"11441","46wbn",114,"LC","ID","LC_ID",5,"2","1",438.9
"11541","46wbn",115,"LC","ID","LC_ID",5,"2","1",330.2
"11641","46wbn",116,"LC","ID","LC_ID",5,"1","1",367.2
"11741","46wbn",117,"LC","ID","LC_ID",6,"1","1",441.4
"11841","46wbn",118,"LC","ID","LC_ID",4,"1","1",287.8
"11941","46wbn",119,"LC","ID","LC_ID",4,"1","1",281.6
"12041","46wbn",120,"LC","ID","LC_ID",4,"2","1",265.7
"12156","46wbn",121,"LC","ID","LC_ID",6,"2","1",411.7
"12243","46wbn",122,"LC","ID","LC_ID",6,"2","1",475
"12340","46wbn",123,"LC","ID","LC_ID",6,"1","1",410.2
"12441","46wbn",124,"LC","ID","LC_ID",4,"1","1",274.8
"12541","46wbn",125,"LC","ID","LC_ID",4,"2","1",314.9
"12641","46wbn",126,"LC","ID","LC_ID",7,"2","1",465.2
"12741","46wbn",127,"LC","ID","LC_ID",3,"2","1",219.1
"12841","46wbn",128,"LC","ID","LC_ID",5,"1","1",331.6
"1357","47xqq",1,"LC","TP","LC_TP",5,"2","1",381.4
"2162","47xqq",2,"LC","TP","LC_TP",6,"2","1",437.3
"3162","47xqq",3,"LC","TP","LC_TP",6,"2","1",464.3
"4161","47xqq",4,"LC","TP","LC_TP",1,"2","1",370.2
"5161","47xqq",5,"LC","TP","LC_TP",4,"2","1",340.2
"6162","47xqq",6,"LC","TP","LC_TP",3,"2","1",249.6
"7162","47xqq",7,"LC","TP","LC_TP",9,"2","1",444.8
"8162","47xqq",8,"LC","TP","LC_TP",7,"1","1",447.4
"9162","47xqq",9,"LC","TP","LC_TP",5,"1","1",389.2
"10161","47xqq",10,"LC","TP","LC_TP",5,"2","1",415.3
"11163","47xqq",11,"LC","TP","LC_TP",6,"1","1",502.7
"12157","47xqq",12,"LC","TP","LC_TP",5,"2","1",369.3
"1358","47xqq",13,"LC","TP","LC_TP",5,"2","1",394.1
"1443","47xqq",14,"LC","TP","LC_TP",5,"2","1",388.8
"1542","47xqq",15,"LC","TP","LC_TP",4,"1","1",306.1
"1642","47xqq",16,"LC","TP","LC_TP",2,"1","1",260
"1742","47xqq",17,"LC","JL","LC_JL",4,"1","1",275.1
"1842","47xqq",18,"LC","JL","LC_JL",5,"1","1",370.4
"1942","47xqq",19,"LC","JL","LC_JL",4,"1","1",451
"2042","47xqq",20,"LC","JL","LC_JL",4,"2","1",293.6
"2163","47xqq",21,"LC","JL","LC_JL",6,"2","1",313.9
"2244","47xqq",22,"LC","JL","LC_JL",4,"2","1",329
"2342","47xqq",23,"LC","JL","LC_JL",4,"2","1",320.3
"2442","47xqq",24,"LC","JL","LC_JL",3,"1","1",303.8
"2542","47xqq",25,"LC","JL","LC_JL",4,"1","1",266.1
"2642","47xqq",26,"LC","JL","LC_JL",4,"2","1",397.3
"2742","47xqq",27,"LC","JL","LC_JL",3,"1","1",266.8
"2842","47xqq",28,"LC","JL","LC_JL",2,"1","1",188.3
"2942","47xqq",29,"LC","JL","LC_JL",7,"1","1",348.5
"3042","47xqq",30,"LC","JL","LC_JL",4,"1","1",306.3
"3163","47xqq",31,"LC","JL","LC_JL",4,"2","1",334.5
"3244","47xqq",32,"LC","JL","LC_JL",4,"1","1",358.1
"3342","47xqq",33,"LC","JH","LC_JH",5,"1","1",313.6
"3442","47xqq",34,"LC","JH","LC_JH",4,"1","1",311.3
"3541","47xqq",35,"LC","JH","LC_JH",5,"2","1",420.6
"3642","47xqq",36,"LC","JH","LC_JH",5,"2","1",410.8
"3742","47xqq",37,"LC","JH","LC_JH",3,"2","1",279.4
"3842","47xqq",38,"LC","JH","LC_JH",5,"2","1",453
"3942","47xqq",39,"LC","JH","LC_JH",3,"1","1",261.7
"4042","47xqq",40,"LC","JH","LC_JH",5,"1","1",397
"4162","47xqq",41,"LC","JH","LC_JH",4,"1","1",364.6
"4244","47xqq",42,"LC","JH","LC_JH",3,"2","1",260.9
"4342","47xqq",43,"LC","JH","LC_JH",3,"2","1",264.2
"4442","47xqq",44,"LC","JH","LC_JH",4,"1","1",333.1
"4542","47xqq",45,"LC","JH","LC_JH",4,"2","1",332.3
"4642","47xqq",46,"LC","JH","LC_JH",7,"1","1",466.1
"4741","47xqq",47,"LC","JH","LC_JH",4,"2","1",377.5
"4842","47xqq",48,"LC","JH","LC_JH",6,"2","1",448.2
"4941","47xqq",49,"HC","ID","HC_ID",5,"2","1",448.2
"5042","47xqq",50,"HC","ID","HC_ID",4,"2","1",335.3
"5162","47xqq",51,"HC","ID","HC_ID",5,"2","1",448.9
"5244","47xqq",52,"HC","ID","HC_ID",6,"2","1",437.5
"5342","47xqq",53,"HC","ID","HC_ID",5,"1","1",383.5
"5442","47xqq",54,"HC","ID","HC_ID",4,"2","1",309.4
"5542","47xqq",55,"HC","ID","HC_ID",5,"2","1",339.1
"5641","47xqq",56,"HC","ID","HC_ID",4,"1","1",324.4
"5742","47xqq",57,"HC","ID","HC_ID",5,"2","1",368.2
"5842","47xqq",58,"HC","ID","HC_ID",4,"2","1",372.3
"5942","47xqq",59,"HC","ID","HC_ID",4,"1","1",350.1
"6042","47xqq",60,"HC","ID","HC_ID",5,"2","1",433.2
"6163","47xqq",61,"HC","ID","HC_ID",4,"1","1",360.2
"6244","47xqq",62,"HC","ID","HC_ID",6,"1","1",381.2
"6342","47xqq",63,"HC","ID","HC_ID",4,"1","1",368.8
"6442","47xqq",64,"HC","ID","HC_ID",5,"1","1",329
"6541","47xqq",65,"HC","TP","HC_TP",7,"2","1",537.1
"6642","47xqq",66,"HC","TP","HC_TP",3,"2","1",268.4
"6742","47xqq",67,"HC","TP","HC_TP",4,"2","1",355.2
"6842","47xqq",68,"HC","TP","HC_TP",7,"2","1",445.1
"6942","47xqq",69,"HC","TP","HC_TP",4,"1","1",298.2
"7042","47xqq",70,"HC","TP","HC_TP",5,"1","1",262
"7163","47xqq",71,"HC","TP","HC_TP",6,"2","1",456.2
"7243","47xqq",72,"HC","TP","HC_TP",3,"1","1",230.9
"7342","47xqq",73,"HC","TP","HC_TP",5,"2","1",413.9
"7441","47xqq",74,"HC","TP","HC_TP",7,"1","1",473.5
"7542","47xqq",75,"HC","TP","HC_TP",4,"2","1",277.9
"7642","47xqq",76,"HC","TP","HC_TP",3,"1","1",265
"7742","47xqq",77,"HC","TP","HC_TP",5,"1","1",323.3
"7842","47xqq",78,"HC","TP","HC_TP",6,"1","1",295.6
"7942","47xqq",79,"HC","TP","HC_TP",3,"1","1",227.9
"8042","47xqq",80,"HC","TP","HC_TP",4,"1","1",315.6
"8163","47xqq",81,"HC","JL","HC_JL",4,"1","1",355.2
"8244","47xqq",82,"HC","JL","HC_JL",4,"1","1",337.3
"8342","47xqq",83,"HC","JL","HC_JL",7,"2","1",498.3
"8442","47xqq",84,"HC","JL","HC_JL",4,"1","1",255
"8542","47xqq",85,"HC","JL","HC_JL",4,"2","1",351.4
"8641","47xqq",86,"HC","JL","HC_JL",6,"2","1",492.8
"8742","47xqq",87,"HC","JL","HC_JL",4,"1","1",349.6
"8841","47xqq",88,"HC","JL","HC_JL",5,"2","1",414.6
"8942","47xqq",89,"HC","JL","HC_JL",4,"1","1",319.9
"9042","47xqq",90,"HC","JL","HC_JL",5,"2","1",402.1
"9163","47xqq",91,"HC","JL","HC_JL",6,"2","1",487.9
"9244","47xqq",92,"HC","JL","HC_JL",4,"2","1",311.2
"9342","47xqq",93,"HC","JL","HC_JL",4,"1","1",426
"9442","47xqq",94,"HC","JL","HC_JL",6,"2","1",440.5
"9542","47xqq",95,"HC","JL","HC_JL",3,"2","1",300.6
"9642","47xqq",96,"HC","JL","HC_JL",7,"2","1",442.5
"9742","47xqq",97,"HC","JH","HC_JH",5,"2","1",357.4
"9842","47xqq",98,"HC","JH","HC_JH",3,"1","1",330.9
"9942","47xqq",99,"HC","JH","HC_JH",4,"2","1",285.1
"10042","47xqq",100,"HC","JH","HC_JH",3,"1","1",221.9
"10162","47xqq",101,"HC","JH","HC_JH",4,"2","1",292.7
"10244","47xqq",102,"HC","JH","HC_JH",3,"1","1",252.1
"10342","47xqq",103,"HC","JH","HC_JH",8,"1","1",473.4
"10442","47xqq",104,"HC","JH","HC_JH",5,"2","1",462.8
"10542","47xqq",105,"HC","JH","HC_JH",3,"2","1",258.1
"10642","47xqq",106,"HC","JH","HC_JH",4,"2","1",337.2
"10742","47xqq",107,"HC","JH","HC_JH",4,"1","1",354.5
"10842","47xqq",108,"HC","JH","HC_JH",3,"1","1",278.8
"10942","47xqq",109,"HC","JH","HC_JH",5,"1","1",465.2
"11042","47xqq",110,"HC","JH","HC_JH",5,"1","1",426.9
"11164","47xqq",111,"HC","JH","HC_JH",5,"2","1",440.4
"11244","47xqq",112,"HC","JH","HC_JH",4,"2","1",332.7
"11342","47xqq",113,"LC","ID","LC_ID",2,"1","1",221
"11442","47xqq",114,"LC","ID","LC_ID",4,"1","1",354.4
"11542","47xqq",115,"LC","ID","LC_ID",4,"2","1",328.1
"11642","47xqq",116,"LC","ID","LC_ID",4,"1","1",323.3
"11742","47xqq",117,"LC","ID","LC_ID",5,"2","1",446.5
"11842","47xqq",118,"LC","ID","LC_ID",4,"2","1",324
"11942","47xqq",119,"LC","ID","LC_ID",4,"2","1",348.5
"12042","47xqq",120,"LC","ID","LC_ID",2,"1","1",199.6
"12158","47xqq",121,"LC","ID","LC_ID",5,"2","1",428.7
"12244","47xqq",122,"LC","ID","LC_ID",6,"2","1",480.3
"12341","47xqq",123,"LC","ID","LC_ID",7,"1","1",433.6
"12442","47xqq",124,"LC","ID","LC_ID",3,"1","1",256.2
"12542","47xqq",125,"LC","ID","LC_ID",4,"2","1",312.2
"12642","47xqq",126,"LC","ID","LC_ID",5,"1","1",417.1
"12742","47xqq",127,"LC","ID","LC_ID",2,"2","1",214
"12842","47xqq",128,"LC","ID","LC_ID",4,"1","1",328.1
"1359","48lyhy",1,"LC","TP","LC_TP",9,"1","1",371.3
"2164","48lyhy",2,"LC","TP","LC_TP",4,"1","1",354.3
"3164","48lyhy",3,"LC","TP","LC_TP",12,"1","1",406
"4163","48lyhy",4,"LC","TP","LC_TP",5,"2","1",356.7
"5163","48lyhy",5,"LC","TP","LC_TP",7,"1","1",293.4
"6164","48lyhy",6,"LC","TP","LC_TP",2,"1","1",223.4
"7164","48lyhy",7,"LC","TP","LC_TP",9,"2","1",474.5
"8164","48lyhy",8,"LC","TP","LC_TP",10,"2","1",508
"9164","48lyhy",9,"LC","TP","LC_TP",8,"2","1",418.2
"10163","48lyhy",10,"LC","TP","LC_TP",5,"1","1",395.3
"11165","48lyhy",11,"LC","TP","LC_TP",8,"2","1",515.1
"12159","48lyhy",12,"LC","TP","LC_TP",4,"2","1",343.1
"1360","48lyhy",13,"LC","TP","LC_TP",4,"2","1",387.1
"1444","48lyhy",14,"LC","TP","LC_TP",5,"2","1",394
"1543","48lyhy",15,"LC","TP","LC_TP",6,"2","1",315.5
"1643","48lyhy",16,"LC","TP","LC_TP",2,"1","1",240.6
"1743","48lyhy",17,"LC","JL","LC_JL",4,"1","1",302.8
"1843","48lyhy",18,"LC","JL","LC_JL",5,"1","1",359.7
"1943","48lyhy",19,"LC","JL","LC_JL",7,"1","1",431.6
"2043","48lyhy",20,"LC","JL","LC_JL",7,"2","1",306.8
"2165","48lyhy",21,"LC","JL","LC_JL",8,"2","1",320.2
"2245","48lyhy",22,"LC","JL","LC_JL",8,"2","1",332.6
"2343","48lyhy",23,"LC","JL","LC_JL",3,"1","1",271.6
"2443","48lyhy",24,"LC","JL","LC_JL",4,"2","1",344.1
"2543","48lyhy",25,"LC","JL","LC_JL",6,"2","1",286.4
"2643","48lyhy",26,"LC","JL","LC_JL",4,"1","1",323.8
"2743","48lyhy",27,"LC","JL","LC_JL",4,"2","1",295.5
"2843","48lyhy",28,"LC","JL","LC_JL",3,"2","1",220
"2943","48lyhy",29,"LC","JL","LC_JL",7,"2","1",381.4
"3043","48lyhy",30,"LC","JL","LC_JL",7,"2","1",326.8
"3165","48lyhy",31,"LC","JL","LC_JL",9,"2","1",310.3
"3245","48lyhy",32,"LC","JL","LC_JL",8,"2","1",383.7
"3343","48lyhy",33,"LC","JH","LC_JH",4,"2","1",349.4
"3443","48lyhy",34,"LC","JH","LC_JH",4,"1","1",340.1
"3542","48lyhy",35,"LC","JH","LC_JH",8,"2","1",432.7
"3643","48lyhy",36,"LC","JH","LC_JH",3,"1","1",321.6
"3743","48lyhy",37,"LC","JH","LC_JH",7,"2","1",281.4
"3843","48lyhy",38,"LC","JH","LC_JH",7,"2","1",473
"3943","48lyhy",39,"LC","JH","LC_JH",3,"2","1",297.5
"4043","48lyhy",40,"LC","JH","LC_JH",10,"2","1",438.4
"4164","48lyhy",41,"LC","JH","LC_JH",4,"1","1",404.3
"4245","48lyhy",42,"LC","JH","LC_JH",3,"2","1",256.8
"4343","48lyhy",43,"LC","JH","LC_JH",4,"2","1",260.7
"4443","48lyhy",44,"LC","JH","LC_JH",4,"1","1",357.4
"4543","48lyhy",45,"LC","JH","LC_JH",5,"2","1",309.1
"4643","48lyhy",46,"LC","JH","LC_JH",11,"2","1",476.6
"4742","48lyhy",47,"LC","JH","LC_JH",5,"2","1",398.1
"4843","48lyhy",48,"LC","JH","LC_JH",5,"2","1",454.4
"4942","48lyhy",49,"HC","ID","HC_ID",5,"1","1",424.2
"5043","48lyhy",50,"HC","ID","HC_ID",5,"1","1",283.9
"5164","48lyhy",51,"HC","ID","HC_ID",5,"1","1",399.7
"5245","48lyhy",52,"HC","ID","HC_ID",4,"1","1",348.6
"5343","48lyhy",53,"HC","ID","HC_ID",5,"2","1",427.5
"5443","48lyhy",54,"HC","ID","HC_ID",7,"2","1",328.3
"5543","48lyhy",55,"HC","ID","HC_ID",4,"2","1",324.7
"5642","48lyhy",56,"HC","ID","HC_ID",5,"2","1",389.9
"5743","48lyhy",57,"HC","ID","HC_ID",9,"2","1",363.3
"5843","48lyhy",58,"HC","ID","HC_ID",5,"1","1",334.3
"5943","48lyhy",59,"HC","ID","HC_ID",4,"1","1",370
"6043","48lyhy",60,"HC","ID","HC_ID",7,"2","1",440.8
"6165","48lyhy",61,"HC","ID","HC_ID",11,"2","1",410.7
"6245","48lyhy",62,"HC","ID","HC_ID",5,"1","1",358
"6343","48lyhy",63,"HC","ID","HC_ID",4,"2","1",396.5
"6443","48lyhy",64,"HC","ID","HC_ID",5,"2","1",370.8
"6542","48lyhy",65,"HC","TP","HC_TP",7,"2","1",528.1
"6643","48lyhy",66,"HC","TP","HC_TP",4,"2","1",249.2
"6743","48lyhy",67,"HC","TP","HC_TP",5,"1","1",310.4
"6843","48lyhy",68,"HC","TP","HC_TP",7,"2","1",462.2
"6943","48lyhy",69,"HC","TP","HC_TP",4,"2","1",310.3
"7043","48lyhy",70,"HC","TP","HC_TP",3,"1","1",272.7
"7165","48lyhy",71,"HC","TP","HC_TP",9,"1","1",432.9
"7244","48lyhy",72,"HC","TP","HC_TP",3,"2","1",275.3
"7343","48lyhy",73,"HC","TP","HC_TP",6,"2","1",422.1
"7442","48lyhy",74,"HC","TP","HC_TP",9,"2","1",474.5
"7543","48lyhy",75,"HC","TP","HC_TP",4,"2","1",276.8
"7643","48lyhy",76,"HC","TP","HC_TP",7,"2","1",283.6
"7743","48lyhy",77,"HC","TP","HC_TP",12,"1","1",367.8
"7843","48lyhy",78,"HC","TP","HC_TP",4,"2","1",320.4
"7943","48lyhy",79,"HC","TP","HC_TP",3,"2","1",263.7
"8043","48lyhy",80,"HC","TP","HC_TP",6,"1","1",360.9
"8165","48lyhy",81,"HC","JL","HC_JL",5,"1","1",367.7
"8245","48lyhy",82,"HC","JL","HC_JL",2,"1","1",230.3
"8343","48lyhy",83,"HC","JL","HC_JL",7,"2","1",492.5
"8443","48lyhy",84,"HC","JL","HC_JL",5,"2","1",299.4
"8543","48lyhy",85,"HC","JL","HC_JL",7,"1","1",310.8
"8642","48lyhy",86,"HC","JL","HC_JL",6,"1","1",456.2
"8743","48lyhy",87,"HC","JL","HC_JL",5,"2","1",392.4
"8842","48lyhy",88,"HC","JL","HC_JL",5,"2","1",430.3
"8943","48lyhy",89,"HC","JL","HC_JL",4,"1","1",338.1
"9043","48lyhy",90,"HC","JL","HC_JL",5,"2","1",376.2
"9165","48lyhy",91,"HC","JL","HC_JL",8,"2","1",492.6
"9245","48lyhy",92,"HC","JL","HC_JL",4,"1","1",296.9
"9343","48lyhy",93,"HC","JL","HC_JL",6,"2","1",502.3
"9443","48lyhy",94,"HC","JL","HC_JL",7,"2","1",438.2
"9543","48lyhy",95,"HC","JL","HC_JL",2,"2","1",289.4
"9643","48lyhy",96,"HC","JL","HC_JL",11,"2","1",449.1
"9743","48lyhy",97,"HC","JH","HC_JH",4,"1","1",329.7
"9843","48lyhy",98,"HC","JH","HC_JH",4,"2","1",373.1
"9943","48lyhy",99,"HC","JH","HC_JH",3,"1","1",220.1
"10043","48lyhy",100,"HC","JH","HC_JH",2,"1","1",209.3
"10164","48lyhy",101,"HC","JH","HC_JH",3,"2","1",295.1
"10245","48lyhy",102,"HC","JH","HC_JH",3,"1","1",241.3
"10343","48lyhy",103,"HC","JH","HC_JH",9,"1","1",448.9
"10443","48lyhy",104,"HC","JH","HC_JH",11,"2","1",471.2
"10543","48lyhy",105,"HC","JH","HC_JH",4,"1","1",158.5
"10643","48lyhy",106,"HC","JH","HC_JH",3,"1","1",287.8
"10743","48lyhy",107,"HC","JH","HC_JH",4,"1","1",305.7
"10843","48lyhy",108,"HC","JH","HC_JH",5,"2","1",337.9
"10943","48lyhy",109,"HC","JH","HC_JH",8,"2","1",501.8
"11043","48lyhy",110,"HC","JH","HC_JH",7,"2","1",448.9
"11166","48lyhy",111,"HC","JH","HC_JH",4,"2","1",415.5
"11245","48lyhy",112,"HC","JH","HC_JH",6,"1","1",297.3
"11343","48lyhy",113,"LC","ID","LC_ID",3,"1","1",239.7
"11443","48lyhy",114,"LC","ID","LC_ID",7,"1","1",380.4
"11543","48lyhy",115,"LC","ID","LC_ID",4,"2","1",331.1
"11643","48lyhy",116,"LC","ID","LC_ID",6,"2","1",411.9
"11743","48lyhy",117,"LC","ID","LC_ID",7,"1","1",420.4
"11843","48lyhy",118,"LC","ID","LC_ID",3,"1","1",251.1
"11943","48lyhy",119,"LC","ID","LC_ID",3,"1","1",321
"12043","48lyhy",120,"LC","ID","LC_ID",3,"2","1",245
"12160","48lyhy",121,"LC","ID","LC_ID",5,"1","1",402.7
"12245","48lyhy",122,"LC","ID","LC_ID",6,"2","1",493
"12342","48lyhy",123,"LC","ID","LC_ID",10,"1","1",383.5
"12443","48lyhy",124,"LC","ID","LC_ID",5,"2","1",287.3
"12543","48lyhy",125,"LC","ID","LC_ID",4,"2","1",330.5
"12643","48lyhy",126,"LC","ID","LC_ID",11,"1","1",433.1
"12743","48lyhy",127,"LC","ID","LC_ID",2,"2","1",211.3
"12843","48lyhy",128,"LC","ID","LC_ID",1,"1","1",123
"1361","49mwz",1,"LC","TP","LC_TP",4,"2","1",389.8
"2166","49mwz",2,"LC","TP","LC_TP",5,"2","1",434.1
"3166","49mwz",3,"LC","TP","LC_TP",7,"1","1",425.2
"4165","49mwz",4,"LC","TP","LC_TP",4,"2","1",348.3
"5165","49mwz",5,"LC","TP","LC_TP",4,"2","1",340.9
"6166","49mwz",6,"LC","TP","LC_TP",3,"1","1",229.8
"7166","49mwz",7,"LC","TP","LC_TP",4,"1","1",409.4
"8166","49mwz",8,"LC","TP","LC_TP",7,"2","1",530.1
"9166","49mwz",9,"LC","TP","LC_TP",5,"1","1",348.1
"10165","49mwz",10,"LC","TP","LC_TP",4,"1","1",347.6
"11167","49mwz",11,"LC","TP","LC_TP",5,"1","1",470.3
"12161","49mwz",12,"LC","TP","LC_TP",3,"1","1",317.2
"1362","49mwz",13,"LC","TP","LC_TP",4,"2","1",392.4
"1445","49mwz",14,"LC","TP","LC_TP",7,"1","1",367.6
"1544","49mwz",15,"LC","TP","LC_TP",3,"1","1",280
"1644","49mwz",16,"LC","TP","LC_TP",3,"2","1",296.8
"1744","49mwz",17,"LC","JL","LC_JL",3,"1","1",289.7
"1844","49mwz",18,"LC","JL","LC_JL",6,"2","1",401.6
"1944","49mwz",19,"LC","JL","LC_JL",7,"1","1",450.1
"2044","49mwz",20,"LC","JL","LC_JL",3,"2","1",285.2
"2167","49mwz",21,"LC","JL","LC_JL",5,"2","1",324.8
"2246","49mwz",22,"LC","JL","LC_JL",3,"2","1",315.1
"2344","49mwz",23,"LC","JL","LC_JL",2,"1","1",251.8
"2444","49mwz",24,"LC","JL","LC_JL",4,"1","1",294.2
"2544","49mwz",25,"LC","JL","LC_JL",3,"2","1",285.7
"2644","49mwz",26,"LC","JL","LC_JL",4,"2","1",401.9
"2744","49mwz",27,"LC","JL","LC_JL",2,"1","1",215.8
"2844","49mwz",28,"LC","JL","LC_JL",3,"2","1",229.5
"2944","49mwz",29,"LC","JL","LC_JL",3,"1","1",352.9
"3044","49mwz",30,"LC","JL","LC_JL",3,"1","1",264.4
"3167","49mwz",31,"LC","JL","LC_JL",4,"2","1",321.5
"3246","49mwz",32,"LC","JL","LC_JL",4,"1","1",365.9
"3344","49mwz",33,"LC","JH","LC_JH",3,"1","1",302.2
"3444","49mwz",34,"LC","JH","LC_JH",5,"2","1",357.5
"3543","49mwz",35,"LC","JH","LC_JH",6,"2","1",425.8
"3644","49mwz",36,"LC","JH","LC_JH",4,"1","1",394.4
"3744","49mwz",37,"LC","JH","LC_JH",5,"2","1",290.4
"3844","49mwz",38,"LC","JH","LC_JH",4,"1","1",415.4
"3944","49mwz",39,"LC","JH","LC_JH",3,"1","1",232.7
"4044","49mwz",40,"LC","JH","LC_JH",5,"1","1",372.2
"4166","49mwz",41,"LC","JH","LC_JH",4,"1","1",394
"4246","49mwz",42,"LC","JH","LC_JH",2,"1","1",226.4
"4344","49mwz",43,"LC","JH","LC_JH",2,"1","1",191
"4444","49mwz",44,"LC","JH","LC_JH",3,"1","1",406.3
"4544","49mwz",45,"LC","JH","LC_JH",3,"2","1",325.2
"4644","49mwz",46,"LC","JH","LC_JH",5,"1","1",447.5
"4743","49mwz",47,"LC","JH","LC_JH",4,"1","1",324.8
"4844","49mwz",48,"LC","JH","LC_JH",6,"2","1",442.2
"4943","49mwz",49,"HC","ID","HC_ID",5,"2","1",448.3
"5044","49mwz",50,"HC","ID","HC_ID",2,"1","1",214.7
"5166","49mwz",51,"HC","ID","HC_ID",6,"2","1",474.8
"5246","49mwz",52,"HC","ID","HC_ID",5,"1","1",402.9
"5344","49mwz",53,"HC","ID","HC_ID",5,"1","1",387.1
"5444","49mwz",54,"HC","ID","HC_ID",6,"2","1",313.8
"5544","49mwz",55,"HC","ID","HC_ID",5,"1","1",303.5
"5643","49mwz",56,"HC","ID","HC_ID",3,"1","1",306.5
"5744","49mwz",57,"HC","ID","HC_ID",4,"1","1",300.9
"5844","49mwz",58,"HC","ID","HC_ID",4,"2","1",353.7
"5944","49mwz",59,"HC","ID","HC_ID",4,"1","1",339.4
"6044","49mwz",60,"HC","ID","HC_ID",5,"1","1",397.6
"6167","49mwz",61,"HC","ID","HC_ID",6,"2","1",426.2
"6246","49mwz",62,"HC","ID","HC_ID",5,"2","1",421.2
"6344","49mwz",63,"HC","ID","HC_ID",4,"2","1",394.8
"6444","49mwz",64,"HC","ID","HC_ID",4,"2","1",365.9
"6543","49mwz",65,"HC","TP","HC_TP",6,"1","1",476.1
"6644","49mwz",66,"HC","TP","HC_TP",2,"1","1",214.1
"6744","49mwz",67,"HC","TP","HC_TP",5,"2","1",370
"6844","49mwz",68,"HC","TP","HC_TP",4,"1","1",382.6
"6944","49mwz",69,"HC","TP","HC_TP",3,"1","1",286.4
"7044","49mwz",70,"HC","TP","HC_TP",2,"1","1",215.1
"7167","49mwz",71,"HC","TP","HC_TP",4,"1","1",426.1
"7245","49mwz",72,"HC","TP","HC_TP",2,"1","1",215.6
"7344","49mwz",73,"HC","TP","HC_TP",5,"1","1",371.9
"7443","49mwz",74,"HC","TP","HC_TP",11,"2","1",474.6
"7544","49mwz",75,"HC","TP","HC_TP",6,"2","1",302.2
"7644","49mwz",76,"HC","TP","HC_TP",2,"1","1",215.9
"7744","49mwz",77,"HC","TP","HC_TP",5,"1","1",353.4
"7844","49mwz",78,"HC","TP","HC_TP",5,"2","1",312.8
"7944","49mwz",79,"HC","TP","HC_TP",3,"2","1",248.1
"8044","49mwz",80,"HC","TP","HC_TP",6,"1","1",355.9
"8167","49mwz",81,"HC","JL","HC_JL",5,"2","1",380.8
"8246","49mwz",82,"HC","JL","HC_JL",2,"1","1",229.6
"8344","49mwz",83,"HC","JL","HC_JL",7,"2","1",500.5
"8444","49mwz",84,"HC","JL","HC_JL",3,"2","1",302
"8544","49mwz",85,"HC","JL","HC_JL",4,"1","1",332.2
"8643","49mwz",86,"HC","JL","HC_JL",7,"1","1",424.2
